measure_id,state_id,quarter_id,net_change
9: Net Overseas Migration,7: Northern Territory,2014-Q4,28.0
9: Net Overseas Migration,7: Northern Territory,2015-Q1,715.0
9: Net Overseas Migration,7: Northern Territory,2015-Q2,1375.0
9: Net Overseas Migration,7: Northern Territory,2015-Q3,-284.0
9: Net Overseas Migration,7: Northern Territory,2015-Q4,-262.0
9: Net Overseas Migration,7: Northern Territory,2016-Q1,615.0
9: Net Overseas Migration,7: Northern Territory,2016-Q2,979.0
9: Net Overseas Migration,7: Northern Territory,2016-Q3,560.0
9: Net Overseas Migration,7: Northern Territory,2016-Q4,-67.0
9: Net Overseas Migration,7: Northern Territory,2017-Q1,434.0
9: Net Overseas Migration,7: Northern Territory,2017-Q2,918.0
9: Net Overseas Migration,7: Northern Territory,2017-Q3,100.0
9: Net Overseas Migration,7: Northern Territory,2017-Q4,-210.0
9: Net Overseas Migration,7: Northern Territory,2018-Q1,317.0
9: Net Overseas Migration,7: Northern Territory,2018-Q2,551.0
9: Net Overseas Migration,7: Northern Territory,2018-Q3,51.0
9: Net Overseas Migration,7: Northern Territory,2018-Q4,-363.0
9: Net Overseas Migration,7: Northern Territory,2019-Q1,553.0
9: Net Overseas Migration,7: Northern Territory,2019-Q2,691.0
9: Net Overseas Migration,7: Northern Territory,2019-Q3,4.0
9: Net Overseas Migration,7: Northern Territory,2019-Q4,-257.0
9: Net Overseas Migration,7: Northern Territory,2020-Q1,598.0
9: Net Overseas Migration,7: Northern Territory,2020-Q2,-56.0
9: Net Overseas Migration,7: Northern Territory,2020-Q3,-213.0
9: Net Overseas Migration,7: Northern Territory,2020-Q4,-268.0
9: Net Overseas Migration,7: Northern Territory,2021-Q1,43.0
9: Net Overseas Migration,7: Northern Territory,2021-Q2,2.0
9: Net Overseas Migration,7: Northern Territory,2021-Q3,584.0
9: Net Overseas Migration,7: Northern Territory,2021-Q4,117.0
9: Net Overseas Migration,7: Northern Territory,2022-Q1,966.0
1: Births,AUS: Australia,1981-Q2,60.3
1: Births,AUS: Australia,1981-Q3,61.0
1: Births,AUS: Australia,1981-Q4,55.0
1: Births,AUS: Australia,1982-Q1,60.6
1: Births,AUS: Australia,1982-Q2,60.5
1: Births,AUS: Australia,1982-Q3,60.3
1: Births,AUS: Australia,1982-Q4,58.6
1: Births,AUS: Australia,1983-Q1,61.9
1: Births,AUS: Australia,1983-Q2,61.0
1: Births,AUS: Australia,1983-Q3,62.0
1: Births,AUS: Australia,1983-Q4,57.6
1: Births,AUS: Australia,1984-Q1,61.1
1: Births,AUS: Australia,1984-Q2,59.8
1: Births,AUS: Australia,1984-Q3,60.7
1: Births,AUS: Australia,1984-Q4,56.9
1: Births,AUS: Australia,1985-Q1,62.3
1: Births,AUS: Australia,1985-Q2,62.0
1: Births,AUS: Australia,1985-Q3,60.8
1: Births,AUS: Australia,1985-Q4,57.8
1: Births,AUS: Australia,1986-Q1,60.0
1: Births,AUS: Australia,1986-Q2,60.5
1: Births,AUS: Australia,1986-Q3,60.8
1: Births,AUS: Australia,1986-Q4,62.2
1: Births,AUS: Australia,1987-Q1,59.1
1: Births,AUS: Australia,1987-Q2,60.8
1: Births,AUS: Australia,1987-Q3,61.5
1: Births,AUS: Australia,1987-Q4,62.6
1: Births,AUS: Australia,1988-Q1,61.5
1: Births,AUS: Australia,1988-Q2,60.6
1: Births,AUS: Australia,1988-Q3,62.2
1: Births,AUS: Australia,1988-Q4,62.0
1: Births,AUS: Australia,1989-Q1,63.4
1: Births,AUS: Australia,1989-Q2,62.7
1: Births,AUS: Australia,1989-Q3,61.9
1: Births,AUS: Australia,1989-Q4,62.9
1: Births,AUS: Australia,1990-Q1,65.0
1: Births,AUS: Australia,1990-Q2,67.7
1: Births,AUS: Australia,1990-Q3,65.8
1: Births,AUS: Australia,1990-Q4,64.1
1: Births,AUS: Australia,1991-Q1,64.9
1: Births,AUS: Australia,1991-Q2,66.3
1: Births,AUS: Australia,1991-Q3,65.3
1: Births,AUS: Australia,1991-Q4,62.8
1: Births,AUS: Australia,1992-Q1,65.7
1: Births,AUS: Australia,1992-Q2,65.8
1: Births,AUS: Australia,1992-Q3,67.2
1: Births,AUS: Australia,1992-Q4,63.9
1: Births,AUS: Australia,1993-Q1,64.3
1: Births,AUS: Australia,1993-Q2,65.1
1: Births,AUS: Australia,1993-Q3,66.0
1: Births,AUS: Australia,1993-Q4,63.7
1: Births,AUS: Australia,1994-Q1,65.3
1: Births,AUS: Australia,1994-Q2,63.9
1: Births,AUS: Australia,1994-Q3,66.0
1: Births,AUS: Australia,1994-Q4,63.8
1: Births,AUS: Australia,1995-Q1,64.5
1: Births,AUS: Australia,1995-Q2,64.3
1: Births,AUS: Australia,1995-Q3,65.3
1: Births,AUS: Australia,1995-Q4,61.2
1: Births,AUS: Australia,1996-Q1,62.3
1: Births,AUS: Australia,1996-Q2,62.0
1: Births,AUS: Australia,1996-Q3,65.3
1: Births,AUS: Australia,1996-Q4,63.8
1: Births,AUS: Australia,1997-Q1,61.6
1: Births,AUS: Australia,1997-Q2,63.6
1: Births,AUS: Australia,1997-Q3,64.5
1: Births,AUS: Australia,1997-Q4,62.1
1: Births,AUS: Australia,1998-Q1,60.9
1: Births,AUS: Australia,1998-Q2,62.3
1: Births,AUS: Australia,1998-Q3,64.3
1: Births,AUS: Australia,1998-Q4,61.5
1: Births,AUS: Australia,1999-Q1,62.2
1: Births,AUS: Australia,1999-Q2,62.7
1: Births,AUS: Australia,1999-Q3,64.8
1: Births,AUS: Australia,1999-Q4,61.4
1: Births,AUS: Australia,2000-Q1,62.2
1: Births,AUS: Australia,2000-Q2,62.1
1: Births,AUS: Australia,2000-Q3,64.1
1: Births,AUS: Australia,2000-Q4,62.3
1: Births,AUS: Australia,2001-Q1,61.1
1: Births,AUS: Australia,2001-Q2,61.8
1: Births,AUS: Australia,2001-Q3,64.2
1: Births,AUS: Australia,2001-Q4,60.8
1: Births,AUS: Australia,2002-Q1,62.5
1: Births,AUS: Australia,2002-Q2,61.9
1: Births,AUS: Australia,2002-Q3,63.9
1: Births,AUS: Australia,2002-Q4,61.8
1: Births,AUS: Australia,2003-Q1,61.0
1: Births,AUS: Australia,2003-Q2,62.5
1: Births,AUS: Australia,2003-Q3,64.9
1: Births,AUS: Australia,2003-Q4,62.3
1: Births,AUS: Australia,2004-Q1,63.5
1: Births,AUS: Australia,2004-Q2,61.3
1: Births,AUS: Australia,2004-Q3,65.0
1: Births,AUS: Australia,2004-Q4,61.7
1: Births,AUS: Australia,2005-Q1,64.6
1: Births,AUS: Australia,2005-Q2,67.0
1: Births,AUS: Australia,2005-Q3,68.1
1: Births,AUS: Australia,2005-Q4,65.9
1: Births,AUS: Australia,2006-Q1,65.3
1: Births,AUS: Australia,2006-Q2,66.8
1: Births,AUS: Australia,2006-Q3,72.6
1: Births,AUS: Australia,2006-Q4,69.7
1: Births,AUS: Australia,2007-Q1,72.7
1: Births,AUS: Australia,2007-Q2,72.3
1: Births,AUS: Australia,2007-Q3,75.6
1: Births,AUS: Australia,2007-Q4,72.6
1: Births,AUS: Australia,2008-Q1,74.1
1: Births,AUS: Australia,2008-Q2,72.9
1: Births,AUS: Australia,2008-Q3,76.7
1: Births,AUS: Australia,2008-Q4,74.6
1: Births,AUS: Australia,2009-Q1,73.9
1: Births,AUS: Australia,2009-Q2,74.9
1: Births,AUS: Australia,2009-Q3,76.5
1: Births,AUS: Australia,2009-Q4,75.5
1: Births,AUS: Australia,2010-Q1,76.0
1: Births,AUS: Australia,2010-Q2,76.0
1: Births,AUS: Australia,2010-Q3,76.3
1: Births,AUS: Australia,2010-Q4,72.5
1: Births,AUS: Australia,2011-Q1,76.0
1: Births,AUS: Australia,2011-Q2,76.3
1: Births,AUS: Australia,2011-Q3,76.2
1: Births,AUS: Australia,2011-Q4,74.2
1: Births,AUS: Australia,2012-Q1,78.1
1: Births,AUS: Australia,2012-Q2,77.5
1: Births,AUS: Australia,2012-Q3,78.7
1: Births,AUS: Australia,2012-Q4,77.9
1: Births,AUS: Australia,2013-Q1,77.4
1: Births,AUS: Australia,2013-Q2,77.1
1: Births,AUS: Australia,2013-Q3,76.9
1: Births,AUS: Australia,2013-Q4,75.7
1: Births,AUS: Australia,2014-Q1,77.5
1: Births,AUS: Australia,2014-Q2,76.9
1: Births,AUS: Australia,2014-Q3,79.0
1: Births,AUS: Australia,2014-Q4,77.1
1: Births,AUS: Australia,2015-Q1,76.2
1: Births,AUS: Australia,2015-Q2,75.4
1: Births,AUS: Australia,2015-Q3,78.8
1: Births,AUS: Australia,2015-Q4,75.9
1: Births,AUS: Australia,2016-Q1,78.8
1: Births,AUS: Australia,2016-Q2,78.2
1: Births,AUS: Australia,2016-Q3,79.0
1: Births,AUS: Australia,2016-Q4,75.8
1: Births,AUS: Australia,2017-Q1,76.7
1: Births,AUS: Australia,2017-Q2,76.3
1: Births,AUS: Australia,2017-Q3,77.7
1: Births,AUS: Australia,2017-Q4,74.5
1: Births,AUS: Australia,2018-Q1,76.5
1: Births,AUS: Australia,2018-Q2,75.9
1: Births,AUS: Australia,2018-Q3,76.5
1: Births,AUS: Australia,2018-Q4,75.3
1: Births,AUS: Australia,2019-Q1,76.5
1: Births,AUS: Australia,2019-Q2,76.4
1: Births,AUS: Australia,2019-Q3,76.8
1: Births,AUS: Australia,2019-Q4,74.3
1: Births,AUS: Australia,2020-Q1,74.6
1: Births,AUS: Australia,2020-Q2,73.6
1: Births,AUS: Australia,2020-Q3,74.3
1: Births,AUS: Australia,2020-Q4,71.2
1: Births,AUS: Australia,2021-Q1,80.2
1: Births,AUS: Australia,2021-Q2,79.4
1: Births,AUS: Australia,2021-Q3,79.2
1: Births,AUS: Australia,2021-Q4,76.4
1: Births,AUS: Australia,2022-Q1,74.3
2: Deaths,AUS: Australia,1981-Q2,26.7
2: Deaths,AUS: Australia,1981-Q3,31.5
2: Deaths,AUS: Australia,1981-Q4,25.7
2: Deaths,AUS: Australia,1982-Q1,26.1
2: Deaths,AUS: Australia,1982-Q2,27.7
2: Deaths,AUS: Australia,1982-Q3,33.9
2: Deaths,AUS: Australia,1982-Q4,27.1
2: Deaths,AUS: Australia,1983-Q1,25.6
2: Deaths,AUS: Australia,1983-Q2,26.4
2: Deaths,AUS: Australia,1983-Q3,31.9
2: Deaths,AUS: Australia,1983-Q4,26.2
2: Deaths,AUS: Australia,1984-Q1,25.9
2: Deaths,AUS: Australia,1984-Q2,26.9
2: Deaths,AUS: Australia,1984-Q3,31.9
2: Deaths,AUS: Australia,1984-Q4,27.2
2: Deaths,AUS: Australia,1985-Q1,26.6
2: Deaths,AUS: Australia,1985-Q2,28.5
2: Deaths,AUS: Australia,1985-Q3,35.1
2: Deaths,AUS: Australia,1985-Q4,26.7
2: Deaths,AUS: Australia,1986-Q1,26.8
2: Deaths,AUS: Australia,1986-Q2,27.5
2: Deaths,AUS: Australia,1986-Q3,31.9
2: Deaths,AUS: Australia,1986-Q4,28.7
2: Deaths,AUS: Australia,1987-Q1,27.1
2: Deaths,AUS: Australia,1987-Q2,28.4
2: Deaths,AUS: Australia,1987-Q3,32.3
2: Deaths,AUS: Australia,1987-Q4,29.6
2: Deaths,AUS: Australia,1988-Q1,29.9
2: Deaths,AUS: Australia,1988-Q2,28.7
2: Deaths,AUS: Australia,1988-Q3,33.6
2: Deaths,AUS: Australia,1988-Q4,27.6
2: Deaths,AUS: Australia,1989-Q1,27.8
2: Deaths,AUS: Australia,1989-Q2,29.8
2: Deaths,AUS: Australia,1989-Q3,36.9
2: Deaths,AUS: Australia,1989-Q4,29.8
2: Deaths,AUS: Australia,1990-Q1,29.2
2: Deaths,AUS: Australia,1990-Q2,29.2
2: Deaths,AUS: Australia,1990-Q3,33.0
2: Deaths,AUS: Australia,1990-Q4,28.7
2: Deaths,AUS: Australia,1991-Q1,28.6
2: Deaths,AUS: Australia,1991-Q2,29.3
2: Deaths,AUS: Australia,1991-Q3,33.0
2: Deaths,AUS: Australia,1991-Q4,28.8
2: Deaths,AUS: Australia,1992-Q1,27.3
2: Deaths,AUS: Australia,1992-Q2,31.7
2: Deaths,AUS: Australia,1992-Q3,34.4
2: Deaths,AUS: Australia,1992-Q4,29.6
2: Deaths,AUS: Australia,1993-Q1,27.1
2: Deaths,AUS: Australia,1993-Q2,30.3
2: Deaths,AUS: Australia,1993-Q3,33.5
2: Deaths,AUS: Australia,1993-Q4,29.9
2: Deaths,AUS: Australia,1994-Q1,28.5
2: Deaths,AUS: Australia,1994-Q2,31.6
2: Deaths,AUS: Australia,1994-Q3,36.7
2: Deaths,AUS: Australia,1994-Q4,30.2
2: Deaths,AUS: Australia,1995-Q1,27.8
2: Deaths,AUS: Australia,1995-Q2,31.5
2: Deaths,AUS: Australia,1995-Q3,35.0
2: Deaths,AUS: Australia,1995-Q4,30.8
2: Deaths,AUS: Australia,1996-Q1,28.9
2: Deaths,AUS: Australia,1996-Q2,31.7
2: Deaths,AUS: Australia,1996-Q3,37.1
2: Deaths,AUS: Australia,1996-Q4,30.5
2: Deaths,AUS: Australia,1997-Q1,28.4
2: Deaths,AUS: Australia,1997-Q2,31.4
2: Deaths,AUS: Australia,1997-Q3,38.0
2: Deaths,AUS: Australia,1997-Q4,31.0
2: Deaths,AUS: Australia,1998-Q1,28.4
2: Deaths,AUS: Australia,1998-Q2,31.8
2: Deaths,AUS: Australia,1998-Q3,36.4
2: Deaths,AUS: Australia,1998-Q4,30.8
2: Deaths,AUS: Australia,1999-Q1,28.8
2: Deaths,AUS: Australia,1999-Q2,32.2
2: Deaths,AUS: Australia,1999-Q3,35.9
2: Deaths,AUS: Australia,1999-Q4,31.2
2: Deaths,AUS: Australia,2000-Q1,28.9
2: Deaths,AUS: Australia,2000-Q2,32.3
2: Deaths,AUS: Australia,2000-Q3,36.3
2: Deaths,AUS: Australia,2000-Q4,31.4
2: Deaths,AUS: Australia,2001-Q1,29.2
2: Deaths,AUS: Australia,2001-Q2,32.1
2: Deaths,AUS: Australia,2001-Q3,35.2
2: Deaths,AUS: Australia,2001-Q4,32.3
2: Deaths,AUS: Australia,2002-Q1,29.6
2: Deaths,AUS: Australia,2002-Q2,33.1
2: Deaths,AUS: Australia,2002-Q3,38.1
2: Deaths,AUS: Australia,2002-Q4,32.2
2: Deaths,AUS: Australia,2003-Q1,29.4
2: Deaths,AUS: Australia,2003-Q2,32.5
2: Deaths,AUS: Australia,2003-Q3,37.8
2: Deaths,AUS: Australia,2003-Q4,32.1
2: Deaths,AUS: Australia,2004-Q1,30.3
2: Deaths,AUS: Australia,2004-Q2,33.0
2: Deaths,AUS: Australia,2004-Q3,36.8
2: Deaths,AUS: Australia,2004-Q4,32.3
2: Deaths,AUS: Australia,2005-Q1,29.5
2: Deaths,AUS: Australia,2005-Q2,32.8
2: Deaths,AUS: Australia,2005-Q3,36.5
2: Deaths,AUS: Australia,2005-Q4,32.6
2: Deaths,AUS: Australia,2006-Q1,30.7
2: Deaths,AUS: Australia,2006-Q2,34.2
2: Deaths,AUS: Australia,2006-Q3,36.4
2: Deaths,AUS: Australia,2006-Q4,33.2
2: Deaths,AUS: Australia,2007-Q1,31.6
2: Deaths,AUS: Australia,2007-Q2,34.8
2: Deaths,AUS: Australia,2007-Q3,39.3
2: Deaths,AUS: Australia,2007-Q4,34.1
2: Deaths,AUS: Australia,2008-Q1,32.2
2: Deaths,AUS: Australia,2008-Q2,35.1
2: Deaths,AUS: Australia,2008-Q3,40.5
2: Deaths,AUS: Australia,2008-Q4,34.6
2: Deaths,AUS: Australia,2009-Q1,33.1
2: Deaths,AUS: Australia,2009-Q2,35.5
2: Deaths,AUS: Australia,2009-Q3,38.0
2: Deaths,AUS: Australia,2009-Q4,35.0
2: Deaths,AUS: Australia,2010-Q1,32.7
2: Deaths,AUS: Australia,2010-Q2,35.8
2: Deaths,AUS: Australia,2010-Q3,38.5
2: Deaths,AUS: Australia,2010-Q4,35.8
2: Deaths,AUS: Australia,2011-Q1,33.8
2: Deaths,AUS: Australia,2011-Q2,37.4
2: Deaths,AUS: Australia,2011-Q3,39.6
2: Deaths,AUS: Australia,2011-Q4,36.1
2: Deaths,AUS: Australia,2012-Q1,34.1
2: Deaths,AUS: Australia,2012-Q2,37.5
2: Deaths,AUS: Australia,2012-Q3,42.2
2: Deaths,AUS: Australia,2012-Q4,35.4
2: Deaths,AUS: Australia,2013-Q1,34.2
2: Deaths,AUS: Australia,2013-Q2,37.3
2: Deaths,AUS: Australia,2013-Q3,39.7
2: Deaths,AUS: Australia,2013-Q4,37.0
2: Deaths,AUS: Australia,2014-Q1,34.9
2: Deaths,AUS: Australia,2014-Q2,38.5
2: Deaths,AUS: Australia,2014-Q3,43.1
2: Deaths,AUS: Australia,2014-Q4,37.5
2: Deaths,AUS: Australia,2015-Q1,35.8
2: Deaths,AUS: Australia,2015-Q2,39.5
2: Deaths,AUS: Australia,2015-Q3,44.1
2: Deaths,AUS: Australia,2015-Q4,38.0
2: Deaths,AUS: Australia,2016-Q1,36.1
2: Deaths,AUS: Australia,2016-Q2,39.2
2: Deaths,AUS: Australia,2016-Q3,43.7
2: Deaths,AUS: Australia,2016-Q4,39.6
2: Deaths,AUS: Australia,2017-Q1,36.8
2: Deaths,AUS: Australia,2017-Q2,40.1
2: Deaths,AUS: Australia,2017-Q3,47.4
2: Deaths,AUS: Australia,2017-Q4,38.9
2: Deaths,AUS: Australia,2018-Q1,36.3
2: Deaths,AUS: Australia,2018-Q2,39.4
2: Deaths,AUS: Australia,2018-Q3,43.3
2: Deaths,AUS: Australia,2018-Q4,39.5
2: Deaths,AUS: Australia,2019-Q1,38.4
2: Deaths,AUS: Australia,2019-Q2,41.9
2: Deaths,AUS: Australia,2019-Q3,44.8
2: Deaths,AUS: Australia,2019-Q4,39.9
2: Deaths,AUS: Australia,2020-Q1,39.1
2: Deaths,AUS: Australia,2020-Q2,40.7
2: Deaths,AUS: Australia,2020-Q3,43.0
2: Deaths,AUS: Australia,2020-Q4,40.0
2: Deaths,AUS: Australia,2021-Q1,39.1
2: Deaths,AUS: Australia,2021-Q2,43.5
2: Deaths,AUS: Australia,2021-Q3,47.2
2: Deaths,AUS: Australia,2021-Q4,42.2
2: Deaths,AUS: Australia,2022-Q1,46.2
13: Change Over Previous Quarter,AUS: Australia,1981-Q3,65.4
13: Change Over Previous Quarter,AUS: Australia,1981-Q4,65.4
13: Change Over Previous Quarter,AUS: Australia,1982-Q1,67.6
13: Change Over Previous Quarter,AUS: Australia,1982-Q2,62.5
13: Change Over Previous Quarter,AUS: Australia,1982-Q3,55.0
13: Change Over Previous Quarter,AUS: Australia,1982-Q4,49.6
13: Change Over Previous Quarter,AUS: Australia,1983-Q1,57.4
13: Change Over Previous Quarter,AUS: Australia,1983-Q2,47.2
13: Change Over Previous Quarter,AUS: Australia,1983-Q3,45.5
13: Change Over Previous Quarter,AUS: Australia,1983-Q4,44.5
13: Change Over Previous Quarter,AUS: Australia,1984-Q1,48.0
13: Change Over Previous Quarter,AUS: Australia,1984-Q2,47.9
13: Change Over Previous Quarter,AUS: Australia,1984-Q3,49.2
13: Change Over Previous Quarter,AUS: Australia,1984-Q4,48.7
13: Change Over Previous Quarter,AUS: Australia,1985-Q1,59.4
13: Change Over Previous Quarter,AUS: Australia,1985-Q2,51.6
13: Change Over Previous Quarter,AUS: Australia,1985-Q3,51.4
13: Change Over Previous Quarter,AUS: Australia,1985-Q4,60.9
13: Change Over Previous Quarter,AUS: Australia,1986-Q1,60.9
13: Change Over Previous Quarter,AUS: Australia,1986-Q2,56.9
13: Change Over Previous Quarter,AUS: Australia,1986-Q3,56.7
13: Change Over Previous Quarter,AUS: Australia,1986-Q4,63.7
13: Change Over Previous Quarter,AUS: Australia,1987-Q1,65.3
13: Change Over Previous Quarter,AUS: Australia,1987-Q2,59.8
13: Change Over Previous Quarter,AUS: Australia,1987-Q3,65.0
13: Change Over Previous Quarter,AUS: Australia,1987-Q4,65.8
13: Change Over Previous Quarter,AUS: Australia,1988-Q1,77.1
13: Change Over Previous Quarter,AUS: Australia,1988-Q2,60.4
13: Change Over Previous Quarter,AUS: Australia,1988-Q3,80.5
13: Change Over Previous Quarter,AUS: Australia,1988-Q4,74.4
13: Change Over Previous Quarter,AUS: Australia,1989-Q1,77.0
13: Change Over Previous Quarter,AUS: Australia,1989-Q2,50.4
13: Change Over Previous Quarter,AUS: Australia,1989-Q3,57.6
13: Change Over Previous Quarter,AUS: Australia,1989-Q4,64.7
13: Change Over Previous Quarter,AUS: Australia,1990-Q1,68.9
13: Change Over Previous Quarter,AUS: Australia,1990-Q2,59.5
13: Change Over Previous Quarter,AUS: Australia,1990-Q3,56.0
13: Change Over Previous Quarter,AUS: Australia,1990-Q4,48.6
13: Change Over Previous Quarter,AUS: Australia,1991-Q1,67.7
13: Change Over Previous Quarter,AUS: Australia,1991-Q2,46.6
13: Change Over Previous Quarter,AUS: Australia,1991-Q3,54.8
13: Change Over Previous Quarter,AUS: Australia,1991-Q4,40.1
13: Change Over Previous Quarter,AUS: Australia,1992-Q1,62.3
13: Change Over Previous Quarter,AUS: Australia,1992-Q2,37.3
13: Change Over Previous Quarter,AUS: Australia,1992-Q3,44.7
13: Change Over Previous Quarter,AUS: Australia,1992-Q4,33.8
13: Change Over Previous Quarter,AUS: Australia,1993-Q1,52.4
13: Change Over Previous Quarter,AUS: Australia,1993-Q2,25.3
13: Change Over Previous Quarter,AUS: Australia,1993-Q3,48.9
13: Change Over Previous Quarter,AUS: Australia,1993-Q4,35.4
13: Change Over Previous Quarter,AUS: Australia,1994-Q1,53.0
13: Change Over Previous Quarter,AUS: Australia,1994-Q2,33.4
13: Change Over Previous Quarter,AUS: Australia,1994-Q3,53.8
13: Change Over Previous Quarter,AUS: Australia,1994-Q4,34.2
13: Change Over Previous Quarter,AUS: Australia,1995-Q1,58.1
13: Change Over Previous Quarter,AUS: Australia,1995-Q2,53.3
13: Change Over Previous Quarter,AUS: Australia,1995-Q3,57.3
13: Change Over Previous Quarter,AUS: Australia,1995-Q4,57.4
13: Change Over Previous Quarter,AUS: Australia,1996-Q1,56.4
13: Change Over Previous Quarter,AUS: Australia,1996-Q2,48.8
13: Change Over Previous Quarter,AUS: Australia,1996-Q3,56.6
13: Change Over Previous Quarter,AUS: Australia,1996-Q4,48.8
13: Change Over Previous Quarter,AUS: Australia,1997-Q1,58.6
13: Change Over Previous Quarter,AUS: Australia,1997-Q2,34.3
13: Change Over Previous Quarter,AUS: Australia,1997-Q3,45.7
13: Change Over Previous Quarter,AUS: Australia,1997-Q4,41.3
13: Change Over Previous Quarter,AUS: Australia,1998-Q1,62.4
13: Change Over Previous Quarter,AUS: Australia,1998-Q2,35.2
13: Change Over Previous Quarter,AUS: Australia,1998-Q3,50.8
